1273
5.462503 3.448227 -8.346770
6.110251 4.507688 -8.523233
6.685753 2.939057 -9.057603
6.938224 3.999985 -9.208461
0.147646 6.418216 0.020999
-1.004088 6.331688 1.786639
0.265396 7.761903 0.475986
-0.845743 7.796796 1.897309
7.792163 5.661142 -8.504617
8.033889 4.478775 -9.074590
7.073757 5.346977 -8.544867
7.524811 4.407548 -9.123137
1.433568 8.725448 0.465979
2.293446 9.994496 0.818404
2.274941 8.597938 -0.524394
3.192747 9.731577 -0.146883
1.688097 10.339733 1.543611
0.722314 9.029150 1.101718
0.629441 10.641812 3.980742
-0.498371 8.985749 3.739467
0.665450 10.405454 4.509356
-0.350035 8.896681 4.338211
2.128673 3.831287 1.750764
1.683178 3.966579 1.392338
2.965264 3.199755 0.235485
2.496823 3.380238 -0.121670
0.593133 4.940602 3.761058
0.841449 4.897153 4.130222
0.189250 5.842822 4.902169
0.415028 5.734989 5.165435
3.575846 10.571222 1.312206
2.885398 11.157487 2.039279
4.143897 10.434306 0.249329
8.704588 5.585939 -8.245462
8.672080 4.454221 -8.747707
7.446074 2.462584 -8.578780
7.695341 2.566290 -8.503402
1.772535 11.212367 3.801368
1.516867 10.843487 4.959078
-0.869568 7.061616 4.299282
-1.347382 7.300854 3.553765
-1.068238 5.879119 3.831346
-1.564092 6.164407 3.299539
0.995929 7.682447 0.259670
0.597553 6.487344 -0.020718
-0.069920 9.142165 2.168799
1.208387 10.738951 2.442848
2.418074 11.606626 2.855662
1.003106 4.332129 2.694011
0.824770 4.705369 2.196585
1.298728 4.181997 0.928948
1.438644 4.318527 2.983434
-1.229829 5.008514 3.511426
-1.348952 3.730475 2.935012
-0.435840 4.765092 3.461689
-0.690388 3.482871 3.040772
-1.611193 5.280762 2.889337
-1.094194 5.328057 1.554158
-1.670186 3.790937 2.484372
-1.329784 3.819854 1.548157
0.119222 5.509162 -0.237458
-0.247710 3.601532 0.361057
-0.216321 3.467783 2.788942
-0.697816 2.055106 2.808614
-1.024076 2.261084 2.810660
-1.590906 2.520090 2.678845
-1.903099 2.542855 2.269904
-1.537178 2.507654 1.494982
-0.631552 2.274256 0.761948
-1.238504 0.741063 1.040208
-2.103361 1.161395 1.652579
-0.705814 0.586411 1.802449
0.127858 2.059112 1.308778
-1.628769 -0.103983 2.931609
-1.748677 -0.558394 3.058299
-1.366094 -0.283472 2.694440
-1.577428 -0.688411 2.714282
-2.219940 -0.335296 3.080030
-2.007986 0.075586 3.039549
-2.357785 0.175657 2.809776
-2.515754 -0.221928 2.900385
-2.589837 0.194713 2.433832
-2.478245 -0.004946 1.948071
-2.743426 -0.182476 2.474875
-2.595011 -0.323098 2.010964
-1.689439 -0.426076 1.454141
-1.853444 -0.708123 1.600564
-1.167938 -0.460822 2.126737
-1.408288 -0.838802 2.101325
4.501113 4.192398 -7.475592
4.037697 5.151724 -5.506891
5.177181 5.226398 -7.674345
4.991071 6.246241 -5.872299
6.610069 2.247164 -6.997812
6.436513 0.973327 -7.875219
6.208515 0.646168 -6.784002
6.239550 2.024471 -8.789661
5.840160 1.241119 -8.362274
3.181043 3.922333 -4.832827
3.840438 3.026002 -7.031546
4.588790 1.104050 -7.901095
5.038901 2.379861 -8.071407
5.469713 -0.831432 -6.654349
5.849056 -0.477662 -7.565106
5.207899 0.716751 -5.106298
4.939009 -0.678613 -5.813539
2.824368 2.045495 -4.678498
3.518196 1.469356 -6.783800
2.992444 0.395194 -5.452558
3.446523 0.153111 -6.605627
5.482229 -0.228037 -7.906646
4.291458 -0.089251 -7.526058
6.432057 6.507019 -7.540455
7.400470 7.062753 -7.419853
8.221652 7.202588 -7.076189
4.197962 3.430193 -4.254788
3.771143 1.517478 -3.880161
5.504104 2.212480 -5.296788
3.841397 -0.073496 -4.619770
5.350695 -2.991387 -8.054771
5.204831 -3.170251 -7.464901
4.782198 -3.123788 -6.996710
4.109259 -2.936910 -6.630322
3.321585 0.318675 -4.726303
3.452264 -2.797431 -6.566866
3.344781 -2.712648 -7.181453
4.072408 -2.714142 -8.322576
4.921105 -2.838994 -8.380669
3.702389 3.439871 -2.858989
4.058911 3.008356 -2.381545
2.724117 3.662870 -1.505732
3.179428 3.151817 -1.167055
4.376569 2.697191 -2.034010
3.574437 2.852870 -0.810328
3.428335 6.057976 -3.699070
3.844302 5.629050 -4.559005
3.340196 4.642549 -3.379847
3.462229 4.498008 -4.182121
6.564029 8.970158 -3.738122
5.421891 8.337668 -3.713734
5.487658 9.662911 -2.053407
4.579759 8.959532 -2.395380
4.328245 7.428804 -3.738080
3.524649 8.049277 -2.689654
2.737124 6.672887 -2.553319
2.287856 5.323646 -2.207151
2.013676 7.075225 -1.572434
1.562604 5.721321 -1.295999
2.040625 3.863289 -0.532854
3.862335 9.361179 -1.261401
4.745944 10.121827 -0.997837
2.734062 8.315650 -1.550228
4.937010 -4.217387 -7.447742
4.620070 -4.102224 -7.145522
