482
-0.5773503 -0.5773502 -0.5773503
-0.5773503 0.5773503 -0.5773503
0.5773504 0.5773503 -0.5773503
0.5773503 -0.5773504 -0.5773503
0.5773502 -0.5773503 0.5773503
0.5773502 0.5773503 0.5773503
-0.5773502 0.5773503 0.5773503
-0.5773503 -0.5773504 0.5773503
0.9341724 0.3568221 1.336142e-09
0.9341724 -0.3568221 1.50316e-09
-0.9341724 -0.3568221 -1.50316e-09
-0.9341723 0.3568222 -1.336143e-09
0.3568221 0 0.9341723
-0.3568221 0 0.9341723
-0.3568221 -1.50316e-09 -0.9341724
0.356822 -1.711932e-09 -0.9341723
1.711932e-09 0.9341723 0.3568221
1.50316e-09 0.9341724 -0.3568221
-2.045968e-09 -0.9341724 -0.3568221
0 -0.9341723 0.3568221
0 0.5257311 0.8506508
0 -0.5257311 0.8506508
0.8506508 0 0.525731
0.525731 -0.8506508 0
0.5257311 0.8506508 0
0 -0.5257311 -0.8506508
-0.8506508 0 -0.5257311
-0.5257311 -0.8506508 0
-0.8506508 0 0.525731
0.8506508 0 -0.525731
0 0.525731 -0.8506508
-0.525731 0.8506508 0
3.340806e-09 0 1
0.1746144 0.297555 0.9386004
-0.1746144 0.297555 0.9386004
0.5000001 0.309017 0.8090171
0.282532 0.5800869 0.7639861
0.309017 0.8090171 0.5
0 0.7547014 0.6560684
-0.3090169 0.8090171 0.5
-0.282532 0.5800869 0.7639861
-0.5 0.309017 0.8090171
-0.1746144 -0.297555 0.9386004
0.1746144 -0.297555 0.9386004
-0.5000001 -0.309017 0.8090171
-0.282532 -0.5800869 0.7639861
-0.309017 -0.8090171 0.5
0 -0.7547014 0.6560684
0.3090169 -0.8090171 0.5
0.282532 -0.5800869 0.7639861
0.5 -0.309017 0.8090171
0.7639861 -0.282532 0.5800869
0.6560684 0 0.7547014
0.8090171 -0.5000001 0.3090169
0.9386004 -0.1746144 0.297555
1 0 0
0.9386004 0.1746144 0.297555
0.8090171 0.5000001 0.309017
0.7639861 0.282532 0.5800869
0.5800869 -0.7639861 0.282532
0.7547014 -0.6560684 0
0.297555 -0.9386004 0.1746144
-6.890411e-09 -1 0
0.297555 -0.9386004 -0.1746144
0.309017 -0.8090171 -0.5000001
0.5800869 -0.7639861 -0.282532
0.8090171 -0.5 -0.3090169
0.309017 0.8090171 -0.5
0.297555 0.9386004 -0.1746144
0.5800869 0.7639861 -0.282532
6.890411e-09 1 0
0.297555 0.9386004 0.1746144
0.5800869 0.7639861 0.282532
0.7547014 0.6560684 0
0.8090171 0.5 -0.3090169
-0.5000001 -0.309017 -0.8090171
-0.1746144 -0.297555 -0.9386004
-0.282532 -0.5800869 -0.7639861
0 -6.890411e-09 -1
0.1746144 -0.297555 -0.9386004
0.5000001 -0.309017 -0.8090171
0.282532 -0.5800869 -0.7639861
0 -0.7547014 -0.6560684
-0.309017 -0.8090171 -0.5
-0.8090171 -0.5000001 -0.309017
-0.9386004 -0.1746144 -0.297555
-0.7639861 -0.282532 -0.5800869
-1 0 -6.890411e-09
-0.9386004 0.1746144 -0.297555
-0.8090171 0.5000001 -0.309017
-0.7639861 0.282532 -0.5800869
-0.5 0.309017 -0.8090171
-0.6560684 0 -0.7547014
-0.297555 -0.9386004 -0.1746144
-0.5800869 -0.7639861 -0.282532
-0.297555 -0.9386004 0.1746144
-0.5800869 -0.7639861 0.282532
-0.8090171 -0.5 0.309017
-0.7547014 -0.6560684 0
-0.6560684 0 0.7547014
-0.7639861 -0.282532 0.5800869
-0.7639861 0.282532 0.5800869
-0.8090171 0.5000001 0.3090169
-0.9386004 0.1746144 0.297555
-0.9386004 -0.1746144 0.297555
0.6560684 0 -0.7547014
0.7639861 -0.282532 -0.5800869
0.5 0.309017 -0.8090171
0.7639861 0.282532 -0.5800869
0.9386004 0.1746144 -0.297555
0.9386004 -0.1746144 -0.297555
-0.309017 0.8090171 -0.5
0 0.7547014 -0.6560684
-0.282532 0.5800869 -0.7639861
0.282532 0.5800869 -0.7639861
0.1746144 0.297555 -0.9386004
-0.1746144 0.297555 -0.9386004
-0.7547014 0.6560684 0
-0.5800869 0.7639861 -0.282532
-0.5800869 0.7639861 0.282532
-0.297555 0.9386004 0.1746144
-0.297555 0.9386004 -0.1746144
0 0.2928989 0.9561434
-0.09089163 0.1509181 0.984359
0.09089164 0.1509181 0.9843588
0.2411115 0.4419141 0.8640471
0.3419971 0.3061098 0.8884451
0.3981712 0.4531755 0.7975536
0.1490151 0.6830255 0.7150319
0.3022574 0.704281 0.6423619
0.1551917 0.7951726 0.5861877
-0.1490151 0.6830255 0.7150319
-0.1551917 0.7951726 0.5861877
-0.3022574 0.7042811 0.6423619
-0.2411115 0.4419141 0.8640471
-0.3981712 0.4531755 0.7975536
-0.3419971 0.3061098 0.8884451
0 -0.2928989 0.9561434
0.09089164 -0.1509181 0.984359
-0.09089163 -0.1509181 0.9843588
-0.2411115 -0.4419141 0.8640471
-0.3419971 -0.3061098 0.8884451
-0.3981712 -0.4531755 0.7975536
-0.1490151 -0.6830255 0.7150319
-0.3022574 -0.704281 0.6423619
-0.1551917 -0.7951726 0.5861877
0.1490151 -0.6830255 0.7150319
0.1551917 -0.7951726 0.5861877
0.3022574 -0.7042811 0.6423619
0.2411115 -0.4419141 0.8640471
0.3981712 -0.4531755 0.7975536
0.3419971 -0.3061098 0.8884451
0.7150319 -0.1490151 0.6830255
0.5861877 -0.1551917 0.7951726
0.6423619 -0.3022574 0.7042811
0.8640471 -0.2411115 0.441914
0.7975535 -0.3981712 0.4531755
0.8884451 -0.3419971 0.3061098
0.9561434 0 0.2928989
0.984359 -0.09089164 0.1509181
0.9843588 0.09089164 0.1509181
0.8640471 0.2411115 0.441914
0.8884451 0.3419971 0.3061098
0.7975536 0.3981712 0.4531755
0.7150319 0.1490151 0.6830255
0.6423619 0.3022574 0.704281
0.5861877 0.1551917 0.7951726
0.6830255 -0.7150319 0.1490151
0.7951726 -0.5861877 0.1551917
0.704281 -0.6423619 0.3022574
0.441914 -0.8640471 0.2411115
