2502                
3.00303 -1.89555 0.17595
2.99831 -1.89571 0.505037
2.9874 -2.3188 0.175968
2.98273 -2.3182 0.504862
2.96677 -1.89661 -0.14546
2.95861 -1.47214 0.175815
2.95358 -1.47303 0.509118
2.95058 -2.31623 -0.148607
2.92919 -2.31391 0.818756
2.9223 -1.47858 -0.148627
2.91996 -1.8982 0.924106
2.91295 -2.73361 0.175815
2.90799 -2.73235 0.509117
2.87719 -2.72456 -0.148625
2.87649 -1.48671 0.925166
2.85633 -2.71928 0.818777
2.85506 -1.06059 0.175829
2.85022 -1.06218 0.509091
2.84687 -1.90038 -0.559804
2.83497 -2.3037 1.13351
2.83191 -2.30337 -0.559809
2.82003 -1.07209 -0.148573
2.81193 -3.03571 0.508776
2.81164 -3.0356 0.0669158
2.80476 -1.49943 -0.559845
2.77583 -1.08658 0.92509
2.76442 -2.69603 1.13354
2.76316 -1.90322 1.33116
2.76146 -2.69528 -0.559841
2.73875 -3.00866 0.924224
2.73536 -3.00741 -0.355249
2.7346 -0.768614 0.508776
2.73432 -0.768743 0.0669158
2.72229 -1.51405 1.3312
2.70663 -1.10928 -0.55975
2.69383 -3.32757 0.175819
2.68924 -3.3253 0.509109
2.66343 -0.800586 0.924225
2.66076 -3.31123 -0.148609
2.66032 -1.9067 -0.937831
2.66012 -0.80207 -0.355248
2.64635 -2.28327 -0.937838
2.64632 -2.28327 1.5193
2.62706 -1.13538 1.33109
2.6212 3.98105 0.190729
2.62095 -1.53203 -0.937878
2.61942 3.91882 0.360909
2.61905 -3.29061 0.925139
2.61722 4.12814 0.360931
2.60228 4.23216 0.252776
2.596 -0.484034 0.175823
2.59539 3.95536 0.498624
2.59255 3.77564 0.190698
2.59232 -2.95454 1.32986
2.59158 -0.486609 0.509103
2.59022 4.22986 0.145779
2.59016 -2.95375 -0.752995
2.5869 3.74981 0.362258
2.58538 3.99467 0.0404635
2.58355 4.1328 0.525333
2.58051 -2.64949 -0.937876
2.58047 -2.64948 1.51934
2.57531 3.80531 0.499186
2.56451 3.8083 0.0440727
2.56415 -0.502606 -0.148597
2.56035 4.36483 0.361236
2.55375 -3.25834 -0.559813
2.55154 4.22103 0.0103237
2.54704 4.28953 0.531996
2.54695 3.99135 0.630813
2.54422 3.61752 0.323957
2.53956 -1.91079 1.70129
2.5293 -1.16744 -0.937764
2.52785 3.99725 -0.0875722
2.52492 3.81651 0.63251
2.52395 -0.526034 0.925124
2.52102 -0.864559 1.32986
2.51914 3.62833 0.0798664
2.51894 4.45038 0.190907
2.51893 -0.8655 -0.752995
2.50198 -1.55313 1.70135
2.50186 4.14619 0.693378
2.49144 4.43679 0.5255
2.49122 4.20727 -0.113936
2.4895 3.56753 0.499889
2.48629 3.82689 -0.126753
2.47867 -3.22124 1.33117
2.47628 -3.69847 0.17581
2.47608 4.45773 0.0440084
2.47208 -3.69557 0.509127
