3395
-1.62494 -4.65042 -0.0661846
-1.5892 -4.35943 0.3973
-1.58818 -4.84276 -0.0210877
-1.58007 -4.71998 -0.291331
-1.47815 -4.65482 0.739021
-1.47262 -4.53136 0.591442
-1.43587 -4.7016 -0.723585
-1.38479 -4.69393 -0.886949
-1.3804 -0.421902 0.397638
-1.37611 -0.548398 -0.0121805
-1.3751 -4.65561 -0.883003
-1.35425 -4.65324 -0.93633
-1.34906 -4.81615 0.912194
-1.34151 -3.05466 0.247353
-1.33812 -4.61705 -0.872856
-1.33552 -4.61434 -0.931482
-1.33011 -0.415701 -0.367432
-1.30362 -4.85313 0.881077
-1.2787 -4.75526 1.0591
-1.27385 -4.81039 1.02335
-1.2132 -0.371844 -0.592579
-1.16957 -4.71615 1.15516
-1.16303 -4.33147 -1.13149
-1.12143 -4.78165 1.21017
-1.06867 -0.478385 0.989423
-1.05559 -3.92909 -1.10138
-1.05164 -4.75526 1.28571
-1.03022 -3.89414 -1.17039
-1.01613 -3.74758 -1.1687
-1.00012 -3.97407 -1.21142
-0.989634 -3.70766 -1.17377
-0.952879 -0.508262 1.11806
-0.93766 -4.66045 1.39946
-0.925032 -4.09369 -0.47093
-0.900568 -3.81804 -0.461572
-0.893578 -4.66282 1.4369
-0.882642 -3.93664 -0.470704
-0.880837 -0.449523 1.15211
-0.85051 -0.46542 1.18841
-0.840927 -0.423592 1.16045
-0.810373 -0.443661 1.19315
-0.793349 -4.64308 -1.48347
-0.75637 -4.59167 -1.47828
-0.752199 -4.47386 1.498
-0.642839 -4.23879 1.51063
-0.624912 -0.461699 -1.24074
-0.598305 -2.51101 0.917831
-0.583874 -2.59355 0.981644
-0.577335 -0.520213 1.37523
-0.573164 -2.71587 1.04906
-0.560762 -3.71161 0.411618
-0.55535 -2.79851 1.11366
-0.499881 -0.369701 1.29619
-0.470793 -0.375451 -1.26069
-0.465832 -0.372295 1.36328
-0.4275 -0.376467 1.37872
-0.412731 4.08576 0.0622301
-0.411265 3.96096 0.0447549
-0.40732 4.04044 -0.0130818
-0.404388 3.93221 -0.0134201
-0.404275 4.12489 0.038216
-0.401119 4.01147 -0.0587426
-0.399991 3.84529 0.0835383
-0.398525 4.16649 0.0579459
-0.397511 4.2825 0.0641468
-0.389732 3.8056 0.101802
-0.388604 4.32523 -0.0289784
-0.384997 3.89399 -0.0452135
-0.383869 4.00054 0.0895138
-0.382403 4.36074 0.0550146
-0.379022 4.52636 0.0278437
-0.375752 4.36615 -0.0367577
-0.369326 4.05025 -0.0535563
-0.368762 4.55985 0.00168747
-0.362674 3.8551 -0.0625758
-0.362223 4.60043 -0.00361142
-0.361997 4.63538 0.0187116
-0.356472 4.75838 0.0263781
-0.355345 4.76019 -0.00192025
-0.351173 4.83111 0.0240105
-0.345423 3.76388 0.114655
-0.335278 4.79469 -0.000454605
-0.334826 4.63538 0.0586224
-0.334149 3.29003 0.0976311
-0.321861 4.8293 0.0472354
-0.321522 3.17322 0.0946998
-0.319719 4.86898 0.0263781
-0.306978 4.94892 0.0171332
-0.303822 4.91611 0.00292768
-0.302695 2.96781 0.121532
-0.299989 4.95332 -0.00113104
